Customer_ID,Name,Segment,KYC_Status,Primary_Branch,Primary_RM,Total_Balance,Account_Count,Total_Credit,Total_Debit,Transaction_Count,Days_Since_Last_Transaction,Loan_Count,Total_Loan_Amount,Max_DPD,Has_NPA,Complaint_Count,Recent_Complaint_Count,Average_CSAT,Average_Resolution_TAT,Session_Count,Recent_Session_Count,Days_Since_Last_Login,Silent_Churn_Risk_Index,Risk_Band,Primary_Risk_Reason,Secondary_Risk_Reason,Risk_Archetype,Why_At_Risk,Recommended_Action,Dim1_Value,Dim2_Outflow,Dim3_Digital,Dim4_Service,Dim5_Credit,Dim6_Data_Confidence,Is_High_Value,Is_At_Risk,Is_High_Value_At_Risk
CUST_00063,Aditya Kumar,Mass Retail,Completed,BR012,RM_046,170937.89,1,42299.84,31963.25,9,923,1.0,678934.84,0.0,N,4.0,0.0,4.25,4.25,13,1,73,43.26,Moderate,RECENT_SERVICE_FRICTION,HIGH_COMPLAINT_FREQUENCY,F: No Dominant Archetype,"Service friction (4 complaints, CSAT: 4.25)",Standard monitoring; no immediate action required,9.99,12.04,6.76,12.51,1.96,0.0,False,False,False
CUST_00064,Deepa Mishra,Mass Retail,Completed,BR029,RM_032,4713.11,1,43710.27,43926.07,13,327,0.0,0.0,,,1.0,0.0,3.0,2.0,13,0,282,46.44,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 16/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.24,13.5,16.35,11.39,1.96,0.0,False,False,False
CUST_00065,Aditya Mishra,Privileged,Completed,BR044,RM_077,10650.35,1,7613.6,30953.95,8,161,3.0,11885295.78,18.0,N,2.0,0.0,5.0,8.5,14,2,36,39.11,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 18.0),Branch credit review; restructuring eligibility check; RM counseling,8.98,11.89,1.68,10.82,5.74,0.0,False,False,False
CUST_00066,Arvind Mehta,Mass Retail,Completed,BR008,RM_062,7675.88,1,58593.87,37743.26,13,478,0.0,0.0,,,2.0,0.0,4.5,10.0,17,0,110,45.1,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 4.5)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.83,12.8,13.96,12.55,1.96,0.0,False,False,False
CUST_00067,Bhavya Choudhary,Wealth,Completed,BR009,RM_054,425599.76,1,42373.71,61343.56,10,332,0.0,0.0,,,1.0,0.0,3.0,2.0,13,1,41,47.34,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,14.12,14.91,4.96,11.39,1.96,0.0,True,False,False
CUST_00068,Yash Bose,Privileged,Completed,BR039,RM_026,172235.86,1,0.0,30854.31,8,346,1.0,772827.71,7.0,N,0.0,0.0,,,11,0,98,47.95,Moderate,DIGITAL_ENGAGEMENT_DECLINE,CREDIT_STRESS,D: Credit Stress Driven Risk,Declining digital engagement (score: 14/20); Credit stress (Max DPD: 7.0),Branch credit review; restructuring eligibility check; RM counseling,12.39,11.87,13.55,5.1,5.04,0.0,False,False,False
CUST_00069,Pranav Choudhary,Mass Retail,Completed,BR046,RM_038,13327.6,1,26871.52,25741.46,12,40,1.0,4766876.98,13.0,N,3.0,0.0,4.33,22.67,14,0,174,51.47,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (3 complaints, CSAT: 4.33); Credit stress (Max DPD: 13.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.49,11.12,15.42,13.9,5.54,0.0,False,True,False
CUST_00070,Manish Menon,Privileged,Completed,BR005,RM_060,109010.6,1,88170.16,9427.99,14,138,0.0,0.0,,,1.0,0.0,4.0,12.0,12,0,116,47.99,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (1 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,11.08,8.71,14.15,12.09,1.96,0.0,False,False,False
CUST_00071,Ravi Verma,Mass Retail,Completed,BR041,RM_010,18048.64,2,35027.09,70590.34,16,195,2.0,8943354.02,19.0,N,3.0,0.0,3.67,4.33,17,0,113,56.19,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 15/25); Declining digital engagement (score: 14/20); Service friction (3 complaints, CSAT: 3.67); Credit stress (Max DPD: 19.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,7.4,15.47,14.05,13.5,5.77,0.0,False,True,False
CUST_00072,Yash Verma,Mass Retail,Completed,BR033,RM_050,16838.56,1,43708.57,44131.58,16,176,1.0,1069313.73,0.0,N,1.0,0.0,5.0,9.0,7,0,120,45.13,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,5.92,13.52,14.28,9.45,1.96,0.0,False,False,False
CUST_00073,Kiran Nair,Privileged,,BR043,RM_017,56428.33,1,26709.31,62358.57,10,243,0.0,0.0,,,2.0,0.0,4.0,5.5,8,0,350,56.02,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 17/20); Service friction (2 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,10.06,14.97,16.57,12.46,1.96,0.0,False,True,False
CUST_00074,Lakshmi Singh,Mass Retail,Completed,BR027,RM_044,95937.78,2,97632.25,65862.01,25,59,1.0,752900.18,15.0,N,0.0,0.0,,,20,3,55,35.38,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 15.0),Branch credit review; restructuring eligibility check; RM counseling,9.86,12.47,2.32,5.1,5.63,0.0,False,False,False
CUST_00075,Arvind Iyer,Mass Retail,Completed,BR017,RM_051,8976.26,1,71367.08,1520.29,5,343,0.0,0.0,,,2.0,0.0,2.0,9.0,21,1,43,35.65,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,F: No Dominant Archetype,"Service friction (2 complaints, CSAT: 2.0)",Standard monitoring; no immediate action required,4.07,8.05,6.29,15.28,1.96,0.0,False,False,False
CUST_00076,Rakesh Menon,Mass Retail,Completed,BR031,RM_079,15393.3,1,27511.4,22129.66,9,349,0.0,0.0,,,2.0,0.0,4.0,5.0,12,0,121,44.14,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,5.0,10.57,14.31,12.3,1.96,0.0,False,False,False
CUST_00077,Charan Iyer,Mass Retail,Completed,BR036,RM_048,20434.83,1,33616.09,39169.98,13,54,1.0,1524055.53,44.0,N,3.0,0.0,4.33,9.0,12,0,138,53.59,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 15/20); Service friction (3 complaints, CSAT: 4.33); Credit stress (Max DPD: 44.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.3,13.3,14.73,13.33,5.93,0.0,False,True,False
CUST_00078,Bhavya Verma,Mass Retail,Completed,BR010,RM_010,40972.04,2,44875.95,59026.28,19,77,1.0,1530095.7,18.0,N,1.0,0.0,5.0,2.0,16,1,90,43.95,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 18.0),Branch credit review; restructuring eligibility check; RM counseling,8.36,14.29,7.9,7.66,5.74,0.0,False,False,False
CUST_00079,Gaurav Kulkarni,Mass Retail,Completed,BR040,RM_050,27695.77,1,26266.74,7659.34,10,110,0.0,0.0,,,1.0,0.0,4.0,14.0,15,1,76,36.14,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (1 complaints, CSAT: 4.0)",Standard monitoring; no immediate action required,6.18,8.48,7.32,12.2,1.96,0.0,False,False,False
CUST_00080,Harish Desai,Mass Retail,Completed,BR049,RM_007,6092.13,1,40323.5,56423.93,13,50,0.0,0.0,,,1.0,0.0,2.0,3.0,12,2,48,34.08,Moderate,RECENT_SERVICE_FRICTION,LOW_CSAT,F: No Dominant Archetype,"Service friction (1 complaints, CSAT: 2.0)",Standard monitoring; no immediate action required,3.54,13.98,2.32,12.28,1.96,0.0,False,False,False
CUST_00081,Nandini Rao,Wealth,Completed,BR022,RM_099,1496765.48,1,43419.49,7745626.44,12,103,0.0,0.0,,,0.0,0.0,,,18,1,60,46.42,Moderate,HIGH_RECENT_OUTFLOW,,B: High Outflow + Weak Supporting Evidence,High recent debit outflow (score: 18/25),Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,14.5,17.87,6.99,5.1,1.96,0.0,True,False,False
CUST_00082,Gaurav Verma,Mass Retail,Completed,BR029,RM_082,3834.79,1,13770.46,54453.24,13,630,0.0,0.0,,,3.0,0.0,3.67,6.67,19,1,37,39.1,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (3 complaints, CSAT: 3.67)",Standard monitoring; no immediate action required,3.05,14.4,5.54,14.15,1.96,0.0,False,False,False
CUST_00083,Priya Menon,Privileged,Completed,BR017,RM_026,235971.6,1,24829.5,7400.3,8,316,2.0,2234615.12,10.0,N,2.0,0.0,4.0,4.5,22,1,46,45.87,Moderate,RECENT_SERVICE_FRICTION,CREDIT_STRESS,D: Credit Stress Driven Risk,"Service friction (2 complaints, CSAT: 4.0); Credit stress (Max DPD: 10.0)",Branch credit review; restructuring eligibility check; RM counseling,13.46,8.45,6.48,12.14,5.34,0.0,False,False,False
CUST_00084,Deepa Kumar,Mass Retail,Completed,BR017,RM_017,11272.23,3,268449.84,194993.18,35,88,1.0,5471951.57,3.0,N,2.0,0.0,3.5,7.0,13,1,46,44.47,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (2 complaints, CSAT: 3.5)",Standard monitoring; no immediate action required,6.37,14.67,5.3,13.68,4.45,0.0,False,False,False
CUST_00085,Riya Gupta,Mass Retail,Completed,BR011,RM_048,79133.27,2,139381.23,24404.55,19,378,0.0,0.0,,,1.0,0.0,2.0,10.0,16,0,366,52.27,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 17/20); Service friction (1 complaints, CSAT: 2.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,8.82,10.93,16.6,13.96,1.96,0.0,False,True,False
CUST_00086,Sahil Joshi,Privileged,Completed,BR013,RM_012,210548.12,1,74044.68,20139.41,14,160,1.0,2346128.32,10.0,N,0.0,0.0,,,11,1,35,37.33,Moderate,CREDIT_STRESS,,D: Credit Stress Driven Risk,Credit stress (Max DPD: 10.0),Branch credit review; restructuring eligibility check; RM counseling,12.59,10.28,4.02,5.1,5.34,0.0,False,False,False
CUST_00087,Harish Mehta,Privileged,Failed,BR046,RM_099,49872.0,1,72742.9,31072.29,14,93,0.0,0.0,,,0.0,0.0,,,11,1,46,35.27,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,9.83,11.91,4.8,5.1,1.96,1.67,False,False,False
CUST_00088,Ravi Verma,Privileged,Completed,BR024,RM_064,85813.7,2,46997.37,40435.28,21,118,0.0,0.0,,,0.0,0.0,,,20,2,50,34.71,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,11.33,13.11,3.21,5.1,1.96,0.0,False,False,False
CUST_00089,Ananya Rao,Privileged,Completed,BR017,RM_037,26739.77,1,13728.6,92820.88,11,45,0.0,0.0,,,2.0,0.0,3.5,29.0,14,1,69,47.66,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,F: No Dominant Archetype,"High recent debit outflow (score: 16/25); Service friction (2 complaints, CSAT: 3.5)",Standard monitoring; no immediate action required,8.5,15.94,6.58,14.68,1.96,0.0,False,False,False
CUST_00090,Divya Choudhary,Privileged,Completed,BR043,RM_069,261270.73,1,36448.45,137494.46,13,35,0.0,0.0,,,0.0,0.0,,,13,0,130,50.26,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 17/25); Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,12.03,16.63,14.54,5.1,1.96,0.0,False,True,False
CUST_00091,Bhavya Desai,Privileged,Completed,BR038,RM_027,216111.6,1,50669.42,20302.84,8,235,2.0,3448595.25,2.0,N,0.0,0.0,,,13,1,85,40.29,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,13.37,10.3,7.27,5.1,4.25,0.0,False,False,False
CUST_00092,Rahul Menon,Wealth,Completed,BR009,RM_015,219881.87,2,86420.65,73838.11,21,39,0.0,0.0,,,1.0,0.0,3.0,6.0,17,0,261,59.78,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (1 complaints, CSAT: 3.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,14.3,14.74,16.24,12.54,1.96,0.0,True,True,True
CUST_00093,Sanjay Verma,Mass Retail,Completed,BR007,RM_001,28464.69,2,261730.22,30580.28,17,146,0.0,0.0,,,3.0,1.0,3.33,10.33,20,0,201,54.06,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 16/20); Service friction (3 complaints, CSAT: 3.33)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,6.85,11.84,15.76,17.65,1.96,0.0,False,True,False
CUST_00094,Shreya Mehta,Mass Retail,Completed,BR027,RM_081,4827.0,1,31395.22,160989.79,15,93,1.0,1255669.59,18.0,N,0.0,0.0,,,7,0,106,45.77,Moderate,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,D: Credit Stress Driven Risk,High recent debit outflow (score: 17/25); Declining digital engagement (score: 14/20); Credit stress (Max DPD: 18.0),Branch credit review; restructuring eligibility check; RM counseling,4.02,17.09,13.82,5.1,5.74,0.0,False,False,False
CUST_00095,Dev Joshi,Privileged,Completed,BR021,RM_067,337404.86,2,30130.2,5727876.37,26,46,1.0,715240.62,7.0,N,3.0,0.0,3.0,4.0,12,0,129,66.37,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,C: Digital Decline + Service Friction,"High recent debit outflow (score: 19/25); Declining digital engagement (score: 15/20); Service friction (3 complaints, CSAT: 3.0); Credit stress (Max DPD: 7.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,13.55,19.15,14.51,14.12,5.04,0.0,False,True,False
CUST_00096,Srinivas Sharma,Mass Retail,Pending,BR016,RM_010,7041.03,2,56273.02,65137.55,20,118,0.0,0.0,,,1.0,0.0,5.0,4.0,16,2,37,32.4,Moderate,HIGH_RECENT_OUTFLOW,,B: High Outflow + Weak Supporting Evidence,High recent debit outflow (score: 15/25),Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,4.31,15.15,1.95,8.2,1.96,0.83,False,False,False
CUST_00097,Karan Kumar,Privileged,,BR033,RM_064,58537.28,1,4502.07,24703.16,7,294,0.0,0.0,,,0.0,0.0,,,17,0,110,42.1,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 14/20),Standard monitoring; no immediate action required,10.12,10.96,13.96,5.1,1.96,0.0,False,False,False
CUST_00098,Lakshmi Mishra,Mass Retail,Completed,BR036,RM_075,-3408.75,1,11418.81,61011.59,11,119,2.0,1828455.43,11.0,N,2.0,1.0,3.5,2.0,22,2,41,41.78,Moderate,RECENT_SERVICE_FRICTION,CREDIT_STRESS,D: Credit Stress Driven Risk,"Service friction (2 complaints, CSAT: 3.5); Credit stress (Max DPD: 11.0)",Branch credit review; restructuring eligibility check; RM counseling,3.92,14.87,2.81,14.77,5.41,0.0,False,False,False
CUST_00099,Aditi Kulkarni,Mass Retail,,BR042,RM_016,1279.85,1,26893.46,34472.08,10,99,0.0,0.0,,,2.0,0.0,5.0,8.0,20,0,149,42.58,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,C: Digital Decline + Service Friction,Declining digital engagement (score: 15/20),Digital remediation + service recovery; proactive complaint follow-up; app UX review,2.57,12.36,14.96,10.73,1.96,0.0,False,False,False
CUST_00100,Mohan Agarwal,Mass Retail,Completed,BR028,RM_078,21664.82,1,49675.58,34992.22,14,78,1.0,1145479.74,2.0,N,2.0,0.0,4.0,7.0,11,1,78,38.91,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (2 complaints, CSAT: 4.0)",Standard monitoring; no immediate action required,6.43,8.91,6.47,12.85,4.25,0.0,False,False,False
CUST_00101,Lakshmi Kumar,Mass Retail,Completed,BR015,RM_054,42175.98,2,85030.68,35687.41,17,247,0.0,0.0,,,0.0,0.0,,,13,0,143,42.12,Moderate,DIGITAL_ENGAGEMENT_DECLINE,,F: No Dominant Archetype,Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,7.68,12.54,14.84,5.1,1.96,0.0,False,False,False
CUST_00102,Nandini Reddy,Wealth,Completed,BR005,RM_015,1815460.91,2,86231.6,14777611.13,22,28,1.0,1663019.22,10.0,N,2.0,0.0,3.0,7.5,16,0,156,68.7,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,A: High Value + Multi-Signal Risk,"High recent debit outflow (score: 18/25); Declining digital engagement (score: 15/20); Service friction (2 complaints, CSAT: 3.0); Credit stress (Max DPD: 10.0); High-value customer (Balance: ₹1,815,461)",Priority RM outreach within 48 hours; personalized retention offer; fee waiver review,15.87,18.02,15.1,14.37,5.34,0.0,True,True,True
CUST_00103,Rakesh Desai,Mass Retail,Completed,BR014,RM_023,12504.16,1,8658.35,59505.23,14,142,0.0,0.0,,,0.0,0.0,,,15,1,88,34.27,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,4.62,14.78,7.81,5.1,1.96,0.0,False,False,False
CUST_00104,Neha Kulkarni,Wealth,Completed,BR018,RM_021,194984.78,2,31910.64,6408643.69,14,159,0.0,0.0,,,1.0,0.0,5.0,5.0,15,1,74,49.6,Moderate,HIGH_RECENT_OUTFLOW,,B: High Outflow + Weak Supporting Evidence,High recent debit outflow (score: 18/25),Monitor for 30 days; do NOT classify as churn risk without additional signals; investigate purpose of outflow,14.16,17.75,7.22,8.51,1.96,0.0,True,False,False
CUST_00105,Pranav Naidu,Mass Retail,Failed,BR009,RM_065,90071.18,2,93951.44,76360.32,17,64,0.0,0.0,,,1.0,0.0,5.0,1.0,16,2,28,36.4,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,9.01,15.0,1.29,7.47,1.96,1.67,False,False,False
CUST_00106,Pranav Verma,Mass Retail,Pending,BR020,RM_017,4233.47,1,25523.43,28871.15,14,112,0.0,0.0,,,3.0,0.0,4.67,6.0,14,0,126,44.28,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (3 complaints, CSAT: 4.67)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,3.13,11.57,14.44,12.35,1.96,0.83,False,False,False
CUST_00107,Yash Gupta,Privileged,Completed,BR025,RM_019,289500.14,1,18602.69,55410.37,10,49,0.0,0.0,,,3.0,0.0,3.0,6.67,15,2,45,41.63,Moderate,RECENT_SERVICE_FRICTION,,F: No Dominant Archetype,"Service friction (3 complaints, CSAT: 3.0)",Standard monitoring; no immediate action required,12.11,10.25,2.41,14.9,1.96,0.0,False,False,False
CUST_00108,Ananya Gupta,Mass Retail,Completed,BR005,RM_042,138224.47,2,25988.3,67739.19,12,29,0.0,0.0,,,1.0,0.0,5.0,15.0,12,0,176,52.42,High,HIGH_RECENT_OUTFLOW,DIGITAL_ENGAGEMENT_DECLINE,F: No Dominant Archetype,High recent debit outflow (score: 16/25); Declining digital engagement (score: 15/20),Standard monitoring; no immediate action required,9.57,15.55,15.45,9.89,1.96,0.0,False,True,False
CUST_00109,Gaurav Reddy,Mass Retail,Completed,BR010,RM_016,24607.73,2,52637.84,131638.65,35,58,0.0,0.0,,,0.0,0.0,,,21,1,39,32.62,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,6.54,13.01,6.01,5.1,1.96,0.0,False,False,False
CUST_00110,Nikhil Choudhary,Mass Retail,Completed,BR046,RM_087,33148.24,2,104578.07,54312.84,28,33,1.0,403085.5,7.0,N,1.0,0.0,2.0,1.0,16,2,64,40.2,Moderate,LOW_CSAT,CREDIT_STRESS,D: Credit Stress Driven Risk,Credit stress (Max DPD: 7.0),Branch credit review; restructuring eligibility check; RM counseling,7.93,11.78,3.61,11.84,5.04,0.0,False,False,False
CUST_00111,Shreya Verma,Mass Retail,Completed,BR009,RM_041,15116.37,1,13039.7,42686.52,13,58,0.0,0.0,,,2.0,0.0,3.5,17.5,12,0,99,47.38,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (2 complaints, CSAT: 3.5)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.97,12.3,13.58,14.57,1.96,0.0,False,False,False
CUST_00112,Sanjay Gupta,Mass Retail,Completed,BR036,RM_009,7289.14,1,54024.94,15824.08,11,68,1.0,1275951.24,5.0,N,3.0,0.0,4.33,5.33,5,0,581,47.88,Moderate,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 17/20); Service friction (3 complaints, CSAT: 4.33)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,4.51,9.33,16.75,12.52,4.77,0.0,False,False,False
CUST_00113,Ananya Nair,Mass Retail,Completed,BR041,RM_004,50120.95,1,117531.56,45736.08,17,130,0.0,0.0,,,0.0,0.0,,,12,2,57,31.05,Moderate,NO_SIGNIFICANT_SIGNAL,,F: No Dominant Archetype,No significant risk signals,Standard monitoring; no immediate action required,7.44,13.68,2.87,5.1,1.96,0.0,False,False,False
CUST_00114,Sneha Reddy,Mass Retail,Completed,BR005,RM_011,23096.4,2,5422.82,64973.2,15,118,1.0,2372846.26,8.0,N,3.0,0.0,2.33,29.0,9,1,29,47.16,Moderate,HIGH_RECENT_OUTFLOW,RECENT_SERVICE_FRICTION,D: Credit Stress Driven Risk,"High recent debit outflow (score: 15/25); Service friction (3 complaints, CSAT: 2.33); Credit stress (Max DPD: 8.0)",Branch credit review; restructuring eligibility check; RM counseling,7.17,15.14,3.23,16.47,5.15,0.0,False,False,False
CUST_00115,Vivek Iyer,Mass Retail,Completed,BR013,RM_010,83198.85,2,63212.17,43545.93,14,243,1.0,704149.62,5.0,N,6.0,0.0,4.0,8.67,21,0,109,56.07,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (6 complaints, CSAT: 4.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,9.63,13.47,13.92,14.28,4.77,0.0,False,True,False
CUST_00116,Deepa Joshi,Privileged,Completed,BR024,RM_027,88236.74,1,79935.96,32999.44,14,137,0.0,0.0,,,1.0,0.0,2.0,5.0,14,0,97,51.33,High,DIGITAL_ENGAGEMENT_DECLINE,RECENT_SERVICE_FRICTION,C: Digital Decline + Service Friction,"Declining digital engagement (score: 14/20); Service friction (1 complaints, CSAT: 2.0)",Digital remediation + service recovery; proactive complaint follow-up; app UX review,10.78,12.18,13.52,12.89,1.96,0.0,False,True,False
